Title,Date,Time,Link
Kematian gadis di Baling bukan sebab vaksin,2021-10-01,11:05:02,https://harakahdaily.net/index.php/2021/10/01/kematian-gadis-di-baling-bukan-sebab-vaksin/
Vaksin: Remaja didakwa tidak sedar diri tiada masalah kesihatan,2021-09-30,23:21:52,https://harakahdaily.net/index.php/2021/09/30/vaksin-remaja-didakwa-tidak-sedar-diri-tiada-masalah-kesihatan/
Pegawai perkhidmatan awam persekutuan wajib ambil vaksin Covid-19,2021-09-30,15:45:09,https://harakahdaily.net/index.php/2021/09/30/pegawai-perkhidmatan-awam-persekutuan-wajib-ambil-vaksin-covid-19/
Cansino dan Sinovac bantu Malaysia bangunkan vaksin negara,2021-09-30,13:32:45,https://harakahdaily.net/index.php/2021/09/30/cansino-dan-sinovac-bantu-malaysia-bangunkan-vaksin-negara/
Lebih 20 juta populasi dewasa lengkap vaksinasi,2021-09-30,11:13:40,https://harakahdaily.net/index.php/2021/09/30/lebih-20-juta-populasi-dewasa-lengkap-vaksinasi/
40 peratus kes harian di Kelantan belum terima vaksin,2021-09-29,18:22:05,https://harakahdaily.net/index.php/2021/09/29/40-peratus-kes-harian-di-kelantan-belum-terima-vaksin/
85.1 peratus populasi dewasa lengkap vaksinasi,2021-09-29,10:20:41,https://harakahdaily.net/index.php/2021/09/29/85-1-peratus-populasi-dewasa-lengkap-vaksinasi/
Penjelasan vaksin Covid-19 perlu disampai kepada pelajar,2021-09-28,11:30:09,https://harakahdaily.net/index.php/2021/09/28/penjelasan-vaksin-covid-19-perlu-disampai-kepada-pelajar/
Terengganu mula vaksinasi gelandangan,2021-09-27,11:49:11,https://harakahdaily.net/index.php/2021/09/27/terengganu-mula-vaksinasi-gelandangan/
83.7 peratus populasi dewasa lengkap vaksinasi,2021-09-27,11:42:05,https://harakahdaily.net/index.php/2021/09/27/83-7-peratus-populasi-dewasa-lengkap-vaksinasi/
Kerajaan tumpu kawasan vaksinasi rendah di Kedah,2021-09-26,18:00:57,https://harakahdaily.net/index.php/2021/09/26/kerajaan-tumpu-kawasan-vaksinasi-rendah-di-kedah/
"Annuar ingatkan artis tidak pentingkan diri, ambil vaksin",2021-09-25,21:56:29,https://harakahdaily.net/index.php/2021/09/25/annuar-ingatkan-artis-tidak-pentingkan-diri-ambil-vaksin/
82.5 peratus populasi dewasa lengkap vaksinasi,2021-09-25,11:26:24,https://harakahdaily.net/index.php/2021/09/25/82-5-peratus-populasi-dewasa-lengkap-vaksinasi/
Covid: KKM runding perolehan vaksin untuk kanak-kanak,2021-09-24,22:03:00,https://harakahdaily.net/index.php/2021/09/24/covid-kkm-runding-perolehan-vaksin-untuk-kanak-kanak/
Vaksinasi: Titah Sultan Selangor wajar dipatuhi,2021-09-24,16:26:51,https://harakahdaily.net/index.php/2021/09/24/vaksinasi-titah-sultan-selangor-wajar-dipatuhi/
Lebih 19 juta populasi dewasa lengkap vaksinasi Covid-19,2021-09-24,10:36:58,https://harakahdaily.net/index.php/2021/09/24/lebih-19-juta-populasi-dewasa-lengkap-vaksinasi-covid-19/
Penghulu diarah jejak penduduk belum divaksin,2021-09-23,19:13:29,https://harakahdaily.net/index.php/2021/09/23/penghulu-diarah-jejak-penduduk-belum-divaksin/
"KKM tidak lagi guna formula imuniti kelompok, fokus pemberian vaksin",2021-09-23,16:39:42,https://harakahdaily.net/index.php/2021/09/23/kkm-tidak-lagi-guna-formula-imuniti-kelompok-fokus-pemberian-vaksin/
81 peratus populasi dewasa lengkap vaksinasi Covid-19,2021-09-23,12:18:52,https://harakahdaily.net/index.php/2021/09/23/81-peratus-populasi-dewasa-lengkap-vaksinasi-covid-19/
Senator ketuai pasukan vaksinasi dari rumah ke rumah,2021-09-22,18:41:09,https://harakahdaily.net/index.php/2021/09/22/senator-ketuai-pasukan-vaksinasi-dari-rumah-ke-rumah/
Pengaruh antivaksin mungkin main peranan kematian akibat Covid-19,2021-09-22,12:17:09,https://harakahdaily.net/index.php/2021/09/22/pengaruh-antivaksin-mungkin-main-peranan-kematian-akibat-covid-19/
Program vaksinasi remaja ‘walk-in’ di 156 PPV Awam,2021-09-21,16:11:46,https://harakahdaily.net/index.php/2021/09/21/program-vaksinasi-remaja-walk-in-di-156-ppv-awam/
Hampir 80 peratus populasi dewasa lengkap vaksinasi,2021-09-21,13:10:58,https://harakahdaily.net/index.php/2021/09/21/hampir-80-peratus-populasi-dewasa-lengkap-vaksinasi/
Kedah terima 1.4 juta dos vaksin COVID-19 bulan ini,2021-09-20,15:29:42,https://harakahdaily.net/index.php/2021/09/20/kedah-terima-1-4-juta-dos-vaksin-covid-19-bulan-ini/
Sebahagian guru ambil vaksin selepas bertemu Tunku Ismail,2021-09-20,15:16:31,https://harakahdaily.net/index.php/2021/09/20/sebahagian-guru-ambil-vaksin-selepas-bertemu-tunku-ismail/
"Orang ramai terima vaksin, berita palsu gagal",2021-09-20,14:41:41,https://harakahdaily.net/index.php/2021/09/20/orang-ramai-terima-vaksin-berita-palsu-gagal/
Kedah capai 50 peratus vaksinasi lengkap,2021-09-20,14:28:39,https://harakahdaily.net/index.php/2021/09/20/kedah-capai-50-peratus-vaksinasi-lengkap/
Suntikan dos ketiga vaksin Covid-19 awal Okt,2021-09-19,22:43:13,https://harakahdaily.net/index.php/2021/09/19/suntikan-dos-ketiga-vaksin-covid-19-awal-okt/
PAS Sabah bantu lancarkan program vaksinasi,2021-09-19,14:52:09,https://harakahdaily.net/index.php/2021/09/19/pas-sabah-bantu-lancarkan-program-vaksinasi/
20 peratus Orang Asli belum sedia terima vaksin,2021-09-18,18:11:12,https://harakahdaily.net/index.php/2021/09/18/20-peratus-orang-asli-belum-sedia-terima-vaksin/
Mosti peruntuk RM60 juta penyelidikan vaksin Covid-19,2021-09-18,17:41:54,https://harakahdaily.net/index.php/2021/09/18/mosti-peruntuk-rm60-juta-penyelidikan-vaksin-covid-19/
76.8 peratus populasi dewasa lengkap vaksinasi Covid-19,2021-09-17,11:34:40,https://harakahdaily.net/index.php/2021/09/17/76-8-peratus-populasi-dewasa-lengkap-vaksinasi-covid-19/
Peningkatan vaksinasi bantu Kelantan beralih fasa 3,2021-09-16,17:25:23,https://harakahdaily.net/index.php/2021/09/16/peningkatan-vaksinasi-bantu-kelantan-beralih-fasa-3/
Keistimewaan dinikmati penerima vaksin boleh ditarik balik,2021-09-16,17:02:52,https://harakahdaily.net/index.php/2021/09/16/keistimewaan-dinikmati-penerima-vaksin-boleh-ditarik-balik/
76.2 peratus populasi dewasa lengkap vaksinasi Covid-19,2021-09-16,12:02:34,https://harakahdaily.net/index.php/2021/09/16/76-2-peratus-populasi-dewasa-lengkap-vaksinasi-covid-19/
Anak muda rebut peluang program vaksinasi remaja,2021-09-15,19:08:47,https://harakahdaily.net/index.php/2021/09/15/anak-muda-rebut-peluang-program-vaksinasi-remaja/
"Covid: Hampir 75,000 dewasa Terengganu belum divaksin",2021-09-15,17:16:50,https://harakahdaily.net/index.php/2021/09/15/covid-hampir-75000-dewasa-terengganu-belum-divaksin/
Suntikan vaksin remaja di Kelantan minggu depan,2021-09-15,16:06:51,https://harakahdaily.net/index.php/2021/09/15/suntikan-vaksin-remaja-di-kelantan-minggu-depan/
UniMAP kenal pasti pelajar belum terima vaksin,2021-09-15,15:02:52,https://harakahdaily.net/index.php/2021/09/15/unimap-kenal-pasti-pelajar-belum-terima-vaksin/
10 palsukan sijil vaksin didakwa di mahkamah,2021-09-15,13:22:59,https://harakahdaily.net/index.php/2021/09/15/10-palsukan-sijil-vaksin-didakwa-di-mahkamah/
"Dewan Rakyat: Doktor kontrak, sijil vaksin antara fokus hari ini",2021-09-15,09:11:11,https://harakahdaily.net/index.php/2021/09/15/dewan-rakyat-doktor-kontrak-sijil-vaksin-antara-fokus-hari-ini/
Lebih 100 guru di Terengganu tolak vaksin,2021-09-13,15:33:21,https://harakahdaily.net/index.php/2021/09/13/lebih-100-guru-di-terengganu-tolak-vaksin/
Lebih 17 juta populasi dewasa sudah lengkap vaksin,2021-09-12,09:03:45,https://harakahdaily.net/index.php/2021/09/12/lebih-17-juta-populasi-dewasa-sudah-lengkap-vaksin/
72 peratus populasi dewasa telah lengkap vaksin,2021-09-11,09:30:14,https://harakahdaily.net/index.php/2021/09/11/72-peratus-populasi-dewasa-telah-lengkap-vaksin/
Kerajaan temui guru Yik belum sedia divaksin,2021-09-10,14:57:09,https://harakahdaily.net/index.php/2021/09/10/kerajaan-temui-guru-yik-belum-sedia-divaksin/
Lebih 500 nelayan asing diberi suntikan vaksin percuma,2021-09-10,14:47:20,https://harakahdaily.net/index.php/2021/09/10/lebih-500-nelayan-asing-diberi-suntikan-vaksin-percuma/
71.5 peratus populasi dewasa telah lengkap vaksin,2021-09-10,12:08:19,https://harakahdaily.net/index.php/2021/09/10/71-5-peratus-populasi-dewasa-telah-lengkap-vaksin/
Lebih 60 peratus penggiat pelancongan terima vaksin,2021-09-09,11:46:00,https://harakahdaily.net/index.php/2021/09/09/lebih-60-peratus-penggiat-pelancongan-terima-vaksin/
Lebih 70.5 peratus populasi dewasa sudah lengkap vaksin,2021-09-09,09:19:12,https://harakahdaily.net/index.php/2021/09/09/lebih-70-5-peratus-populasi-dewasa-sudah-lengkap-vaksin/
Kenapa kes COVID-19 tinggi walaupun vaksinasi meningkat?,2021-09-08,23:50:00,https://harakahdaily.net/index.php/2021/09/08/kenapa-kes-covid-19-tinggi-walaupun-vaksinasi-meningkat/
Warga Lembah Klang lengkap vaksinasi boleh rentas daerah mulai Jumaat,2021-09-08,21:38:30,https://harakahdaily.net/index.php/2021/09/08/warga-lembah-klang-lengkap-vaksinasi-boleh-rentas-daerah-mulai-jumaat/
Pampasan kesan sampingan vaksin COVID-19,2021-09-08,16:10:07,https://harakahdaily.net/index.php/2021/09/08/pampasan-kesan-sampingan-vaksin-covid-19/
Lebih 16 juta populasi dewasa telah lengkap vaksin,2021-09-08,11:14:09,https://harakahdaily.net/index.php/2021/09/08/lebih-16-juta-populasi-dewasa-telah-lengkap-vaksin/
Sultan Kelantan seru rakyat dapatkan vaksin,2021-09-07,21:58:26,https://harakahdaily.net/index.php/2021/09/07/sultan-kelantan-seru-rakyat-dapatkan-vaksin/
Pemberian vaksin kepada pelajar sekolah dimuktamad Khamis,2021-09-07,18:21:15,https://harakahdaily.net/index.php/2021/09/07/pemberian-vaksin-kepada-pelajar-sekolah-dimuktamad-khamis/
68.8 populasi dewasa telah lengkap dua dos vaksin,2021-09-07,11:00:35,https://harakahdaily.net/index.php/2021/09/07/68-8-populasi-dewasa-telah-lengkap-dua-dos-vaksin/
"Pesakit Covid-19 kategori 3, 4 belum disuntik vaksin",2021-09-06,17:50:25,https://harakahdaily.net/index.php/2021/09/06/pesakit-covid-19-kategori-3-4-belum-disuntik-vaksin/
21 PPV di Kelantan laksana suntikan vaksin ‘walk-in’,2021-09-06,16:21:20,https://harakahdaily.net/index.php/2021/09/06/21-ppv-di-kelantan-laksana-suntikan-vaksin-walk-in/
Hampir 16 juta populasi dewasa lengkap vaksin,2021-09-06,10:46:05,https://harakahdaily.net/index.php/2021/09/06/hampir-16-juta-populasi-dewasa-lengkap-vaksin/
PAS hargai usaha KKM tingkat vaksinasi di Pulau Pinang,2021-09-05,15:29:56,https://harakahdaily.net/index.php/2021/09/05/pas-p-pinang-sokong-usaha-kkm-tingkat-kadar-vaksinasi/
"Guru KAFA enggan divaksin, Idris bincang dengan KPM, KKM",2021-09-05,13:07:10,https://harakahdaily.net/index.php/2021/09/05/guru-kafa-enggan-divaksin-idris-bincang-dengan-kpm-kkm/
Warga Maran diseru rebut peluang ‘walk in’ vaksin,2021-09-05,11:12:01,https://harakahdaily.net/index.php/2021/09/05/warga-maran-diseru-rebut-peluang-walk-in-vaksin/
67.4 peratus populasi dewasa lengkap vaksin,2021-09-05,09:34:56,https://harakahdaily.net/index.php/2021/09/05/67-4-peratus-populasi-dewasa-lengkap-vaksin/
Covid-19: Hampir separuh kes hari ini tiada sejarah vaksinasi,2021-09-04,20:35:20,https://harakahdaily.net/index.php/2021/09/04/covid-19-hampir-separuh-kes-hari-ini-tiada-sejarah-vaksinasi/
"Imam, bilal enggan divaksin akan diberi kaunseling",2021-09-04,17:46:40,https://harakahdaily.net/index.php/2021/09/04/imam-bilal-enggan-divaksin-akan-diberi-kaunseling/
66.7 populasi dewasa telah lengkap dua dos vaksin,2021-09-04,10:13:44,https://harakahdaily.net/index.php/2021/09/04/66-7-populasi-dewasa-telah-lengkap-dua-dos-vaksin/
65.6 peratus populasi dewasa telah lengkap vaksin,2021-09-03,11:59:19,https://harakahdaily.net/index.php/2021/09/03/65-6-peratus-populasi-dewasa-telah-lengkap-vaksin/
Kelantan bakal terima 1.2 juta dos vaksin,2021-09-02,15:03:54,https://harakahdaily.net/index.php/2021/09/02/kelantan-bakal-terima-1-2-juta-dos-vaksin/
Sasar sebelum November capai 80 peratus vaksinasi,2021-09-01,17:08:24,https://harakahdaily.net/index.php/2021/09/01/sasar-sebelum-november-capai-80-peratus-vaksinasi/
Lebih 15 juta populasi dewasa telah lengkap vaksin,2021-09-01,09:19:21,https://harakahdaily.net/index.php/2021/09/01/lebih-15-juta-populasi-dewasa-telah-lengkap-vaksin/
Adun pastikan ramai anak muda dapat dos vaksin,2021-08-31,18:27:50,https://harakahdaily.net/index.php/2021/08/31/adun-pastikan-ramai-anak-muda-dapat-dos-vaksin/
63.6 peratus populasi dewasa lengkap suntikan vaksin,2021-08-31,14:58:34,https://harakahdaily.net/index.php/2021/08/31/63-6-peratus-populasi-dewasa-lengkap-suntikan-vaksin/
Hukum isteri mengambil vaksin tetapi dilarang suami,2021-08-31,10:12:54,https://harakahdaily.net/index.php/2021/08/31/hukum-isteri-mengambil-vaksin-tetapi-dilarang-suami/
Tiada lagi golongan antivaksin di Kelantan,2021-08-30,12:53:34,https://harakahdaily.net/index.php/2021/08/30/tiada-lagi-golongan-antivaksin-di-kelantan/
62.6 peratus populasi dewasa lengkap dua dos vaksin,2021-08-30,09:49:39,https://harakahdaily.net/index.php/2021/08/30/62-6-peratus-populasi-dewasa-lengkap-dua-dos-vaksin/
"KKM kendali vaksinasi, MOSTI fokus hasilkan vaksin",2021-08-29,18:37:00,https://harakahdaily.net/index.php/2021/08/29/kkm-kendali-vaksinasi-mosti-fokus-hasilkan-vaksin/
2.2 peratus penjawat awam belum daftar untuk vaksin,2021-08-29,15:39:22,https://harakahdaily.net/index.php/2021/08/29/2-2-peratus-penjawat-awam-belum-daftar-untuk-vaksin/
Lebih 14 juta populasi dewasa sudah lengkap vaksin,2021-08-29,13:18:25,https://harakahdaily.net/index.php/2021/08/29/lebih-14-juta-populasi-dewasa-sudah-lengkap-vaksin/
61.1 peratus populasi dewasa telah lengkap vaksin,2021-08-28,10:49:36,https://harakahdaily.net/index.php/2021/08/28/61-1-peratus-populasi-dewasa-telah-lengkap-vaksin/
Adakah ubat lain dilarang guna oleh syarikat vaksin?,2021-08-27,17:18:52,https://harakahdaily.net/index.php/2021/08/27/adakah-ubat-lain-dilarang-guna-oleh-syarikat-vaksin/
60.2 peratus populasi dewasa telah lengkap vaksin,2021-08-27,08:47:56,https://harakahdaily.net/index.php/2021/08/27/60-2-peratus-populasi-dewasa-telah-lengkap-vaksin/
59.1 peratus populasi dewasa lengkap dua dos vaksin,2021-08-26,09:33:47,https://harakahdaily.net/index.php/2021/08/26/59-1-peratus-populasi-dewasa-lengkap-dua-dos-vaksin/
58 peratus populasi dewasa sudah lengkap vaksin,2021-08-25,09:39:02,https://harakahdaily.net/index.php/2021/08/25/58-peratus-populasi-dewasa-sudah-lengkap-vaksin/
Vaksinasi Covid-19: Malaysia dahului negara lain,2021-08-25,03:35:45,https://harakahdaily.net/index.php/2021/08/25/vaksinasi-covid-19-malaysia-dahului-negara-lain/
Darah bekam selepas vaksin,2021-08-24,18:31:06,https://harakahdaily.net/index.php/2021/08/24/darah-bekam-selepas-vaksin/
Lengkap vaksinasi: Pahang benar pasar malam beroperasi,2021-08-24,18:14:52,https://harakahdaily.net/index.php/2021/08/24/lengkap-vaksinasi-pahang-benar-pasar-malam-beroperasi/
"Ada RM720,000 boleh anjur program ‘outreach’ vaksinasi",2021-08-24,17:42:23,https://harakahdaily.net/index.php/2021/08/24/ada-rm720000-boleh-anjur-program-outreach-vaksinasi/
Pelajar sekolah di Kelantan divaksin bermula September,2021-08-24,12:33:24,https://harakahdaily.net/index.php/2021/08/24/pelajar-sekolah-di-kelantan-divaksin-bermula-september/
Sambut baik hasrat TMJ bertemu guru tolak vaksin,2021-08-24,11:48:01,https://harakahdaily.net/index.php/2021/08/24/sambut-baik-hasrat-tmj-bertemu-guru-tolak-vaksin/
56.9 peratus populasi dewasa sudah lengkap vaksin,2021-08-24,11:15:34,https://harakahdaily.net/index.php/2021/08/24/56-9-peratus-populasi-dewasa-sudah-lengkap-vaksin/
Vaksin COVID-19 tiada Graphene Oxide,2021-08-23,17:05:17,https://harakahdaily.net/index.php/2021/08/23/vaksin-covid-19-tiada-graphene-oxide/
Kelantan sedia beli bekalan vaksin Covid-19,2021-08-23,12:38:35,https://harakahdaily.net/index.php/2021/08/23/kelantan-sedia-beli-bekalan-vaksin-covid-19/
Lebih 55 peratus populasi dewasa lengkap dua dos vaksin,2021-08-23,10:11:08,https://harakahdaily.net/index.php/2021/08/23/lebih-55-peratus-populasi-dewasa-lengkap-dua-dos-vaksin/
Beli enam juta dos vaksin bukti komitmen PM tangani Covid-19,2021-08-22,21:52:55,https://harakahdaily.net/index.php/2021/08/22/beli-enam-juta-dos-vaksin-bukti-komitmen-pm-tangani-covid-19/
Vaksin: 6 juta dos lagi diterima Sept ini,2021-08-22,18:32:24,https://harakahdaily.net/index.php/2021/08/22/vaksin-6-juta-dos-lagi-diterima-sept-ini/
Vaksinasi ‘walk in’ di Lembah Klang diteruskan di 13 PPV,2021-08-22,12:39:12,https://harakahdaily.net/index.php/2021/08/22/vaksinasi-walk-in-di-lembah-klang-diteruskan-di-13-ppv/
54.3 peratus populasi dewasa lengkap dua dos vaksin,2021-08-22,10:49:17,https://harakahdaily.net/index.php/2021/08/22/54-3-peratus-populasi-dewasa-lengkap-dua-dos-vaksin/
Sukarelawan PAS bantu operasi pemberian vaksin,2021-08-22,09:30:12,https://harakahdaily.net/index.php/2021/08/22/sukarelawan-pas-bantu-operasi-pemberian-vaksin/
Bilangan penumpang lengkap vaksin ikut kapasiti kenderaan,2021-08-21,20:27:38,https://harakahdaily.net/index.php/2021/08/21/bilangan-penumpang-lengkap-vaksin-ikut-kapasiti-kenderaan/
53 peratus individu lengkap dua dos vaksin,2021-08-21,10:10:12,https://harakahdaily.net/index.php/2021/08/21/53-peratus-individu-lengkap-dua-dos-vaksin/
"Malaysia terima 200,000 dos vaksin CanSino rancakkan momentum PICK",2021-08-20,11:20:27,https://harakahdaily.net/index.php/2021/08/20/malaysia-terima-200000-dos-vaksin-cansino-rancakkan-momentum-pick/
37 peratus populasi lengkap dua dos vaksin Covid-19,2021-08-20,09:55:46,https://harakahdaily.net/index.php/2021/08/20/37-peratus-populasi-lengkap-dua-dos-vaksin-covid-19/
Vaksinasi lebih 50 peratus: Petanda baik capai imuniti kelompok,2021-08-20,08:13:53,https://harakahdaily.net/index.php/2021/08/20/vaksinasi-lebih-50-peratus-petanda-baik-capai-imuniti-kelompok/
Kadar vaksinasi lengkap di Lembah Klang 73.8 peratus,2021-08-19,19:01:57,https://harakahdaily.net/index.php/2021/08/19/kadar-vaksinasi-lengkap-di-lembah-klang-73-8-peratus/
Terengganu ketiga tertinggi suntikan harian vaksin,2021-08-19,14:52:29,https://harakahdaily.net/index.php/2021/08/19/terengganu-ketiga-tertinggi-suntikan-harian-vaksin/
PICK capai sasaran 50 peratus divaksinasi semalam,2021-08-19,10:44:06,https://harakahdaily.net/index.php/2021/08/19/pick-capai-sasaran-50-peratus-divaksinasi-semalam/
Hampir 29 juta dos vaksin Covid-19 telah diberi,2021-08-18,12:08:08,https://harakahdaily.net/index.php/2021/08/18/hampir-29-juta-dos-vaksin-covid-19-telah-diberi/
32.9 peratus populasi lengkap dua dos vaksin,2021-08-16,10:44:17,https://harakahdaily.net/index.php/2021/08/16/32-9-peratus-populasi-lengkap-dua-dos-vaksin/
PICK akan capai sasaran 50 peratus dewasa divaksinasi bulan ini,2021-08-15,21:06:06,https://harakahdaily.net/index.php/2021/08/15/pick-akan-capai-sasaran-50-peratus-dewasa-divaksinasi-bulan-ini/
Anti vaksin: Jauhi sikap melampau dalam agama,2021-08-15,07:03:48,https://harakahdaily.net/index.php/2021/08/15/anti-vaksin-jauhi-sikap-melampau-dalam-agama/
Vaksin Covid-19 berkesan menentang varian Delta,2021-08-14,18:14:35,https://harakahdaily.net/index.php/2021/08/14/vaksin-covid-19-berkesan-menentang-varian-delta/
Lebih 10 juta individu telah lengkap dua dos vaksin,2021-08-14,12:19:02,https://harakahdaily.net/index.php/2021/08/14/lebih-10-juta-individu-telah-lengkap-dua-dos-vaksin/
Keutamaan vaksinasi remaja 12 hingga 17 tahun dengan masalah kesihatan,2021-08-13,23:08:05,https://harakahdaily.net/index.php/2021/08/13/keutamaan-vaksinasi-remaja-12-hingga-17-tahun-dengan-masalah-kesihatan/
Vaksinasi lengkap kurang kemasukan ke hospital kategori tiga hingga lima,2021-08-13,20:50:13,https://harakahdaily.net/index.php/2021/08/13/vaksinasi-lengkap-kurang-kemasukan-ke-hospital-kategori-tiga-hingga-lima/
Vaksin COVID-19 untuk ibu hamil,2021-08-13,10:50:08,https://harakahdaily.net/index.php/2021/08/13/vaksin-covid-19-untuk-ibu-hamil/
Beberapa kekeliruan mengenai ibu hamil dan vaksin COVID-19,2021-08-13,10:25:21,https://harakahdaily.net/index.php/2021/08/13/beberapa-kekeliruan-mengenai-ibu-hamil-dan-vaksin-covid-19/
